************************************************************************
68:
 |source:0.0.0.0 |destination:255.255.255.255 |source port:68 |destination port:67 |packet size:336 |service:undefined
 |source:192.168.43.66 |destination:1.1.1.1 |source port:65191 |destination port:53 |packet size:72 |service:DNS
 |source:1.1.1.1 |destination:192.168.43.66 |source port:53 |destination port:65191 |packet size:124 |service:DNS


************************************************************************
65220:
 |source:192.168.43.66 |destination:1.1.1.1 |source port:65220 |destination port:53 |packet size:72 |service:DNS
 |source:1.1.1.1 |destination:192.168.43.66 |source port:53 |destination port:65220 |packet size:124 |service:DNS


************************************************************************
65294:
 |source:192.168.43.66 |destination:1.1.1.1 |source port:65294 |destination port:53 |packet size:72 |service:DNS
 |source:1.1.1.1 |destination:192.168.43.66 |source port:53 |destination port:65294 |packet size:124 |service:DNS


************************************************************************
65354:
 |source:192.168.43.66 |destination:1.1.1.1 |source port:65354 |destination port:53 |packet size:72 |service:DNS
 |source:1.1.1.1 |destination:192.168.43.66 |source port:53 |destination port:65354 |packet size:124 |service:DNS


************************************************************************
65490:
 |source:192.168.43.66 |destination:1.1.1.1 |source port:65490 |destination port:53 |packet size:71 |service:DNS
 |source:192.168.43.66 |destination:8.8.8.8 |source port:65490 |destination port:53 |packet size:71 |service:DNS
 |source:8.8.8.8 |destination:192.168.43.66 |source port:53 |destination port:65490 |packet size:201 |service:DNS


************************************************************************
65495:
 |source:192.168.43.66 |destination:1.1.1.1 |source port:65495 |destination port:53 |packet size:72 |service:DNS
 |source:1.1.1.1 |destination:192.168.43.66 |source port:53 |destination port:65495 |packet size:124 |service:DNS


************************************************************************
65522:
 |source:192.168.43.66 |destination:224.0.0.252 |source port:65522 |destination port:5355 |packet size:53 |service:undefined
 |source:192.168.43.66 |destination:224.0.0.252 |source port:65522 |destination port:5355 |packet size:53 |service:undefined
 |source:192.168.43.66 |destination:224.0.0.252 |source port:65522 |destination port:5355 |packet size:53 |service:undefined
 |source:192.168.43.66 |destination:224.0.0.252 |source port:65522 |destination port:5355 |packet size:53 |service:undefined


